Date,Season,Week,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,AwayTeam,HomeTeam,AwayScore,HomeScore,TotalScore,OverUnder,PointSpread,AwayScoreQuarter1,AwayScoreQuarter2,AwayScoreQuarter3,AwayScoreQuarter4,AwayScoreOvertime,HomeScoreQuarter1,HomeScoreQuarter2,HomeScoreQuarter3,HomeScoreQuarter4,HomeScoreOvertime,AwayTimeOfPosession,HomeTimeOfPosession,AwayFirstDowns,HomeFirstDowns,AwayFirstDownsByRushing,HomeFirstDownsByRushing,AwayFirstDownsByPassing,HomeFirstDownsByPassing,AwayFirstDownsByPenalty,HomeFirstDownsByPenalty,AwayOffensivePlays,HomeOffensivePlays,AwayOffensiveYards,HomeOffensiveYards,AwayOffensiveYardsPerPlay,HomeOffensiveYardsPerPlay,AwayTouchdowns,HomeTouchdowns,AwayRushingAttempts,HomeRushingAttempts,AwayRushingYards,HomeRushingYards,AwayRushingYardsPerAttempt,HomeRushingYardsPerAttempt,AwayRushingTouchdowns,HomeRushingTouchdowns,AwayPassingAttempts,HomePassingAttempts,AwayPassingCompletions,HomePassingCompletions,AwayPassingYards,HomePassingYards,AwayPassingTouchdowns,HomePassingTouchdowns,AwayPassingInterceptions,HomePassingInterceptions,AwayPassingYardsPerAttempt,HomePassingYardsPerAttempt,AwayPassingYardsPerCompletion,HomePassingYardsPerCompletion,AwayCompletionPercentage,HomeCompletionPercentage,AwayPasserRating,HomePasserRating,AwayThirdDownAttempts,HomeThirdDownAttempts,AwayThirdDownConversions,HomeThirdDownConversions,AwayThirdDownPercentage,HomeThirdDownPercentage,AwayFourthDownAttempts,HomeFourthDownAttempts,AwayFourthDownConversions,HomeFourthDownConversions,AwayFourthDownPercentage,HomeFourthDownPercentage,AwayRedZoneAttempts,HomeRedZoneAttempts,AwayRedZoneConversions,HomeRedZoneConversions,AwayGoalToGoAttempts,HomeGoalToGoAttempts,AwayGoalToGoConversions,HomeGoalToGoConversions,AwayReturnYards,HomeReturnYards,AwayPenalties,HomePenalties,AwayPenaltyYards,HomePenaltyYards,AwayFumbles,HomeFumbles,AwayFumblesLost,HomeFumblesLost,AwayTimesSacked,HomeTimesSacked,AwayTimesSackedYards,HomeTimesSackedYards,AwaySafeties,HomeSafeties,AwayPunts,HomePunts,AwayPuntYards,HomePuntYards,AwayPuntAverage,HomePuntAverage,AwayGiveaways,HomeGiveaways,AwayTakeaways,HomeTakeaways,AwayTurnoverDifferential,HomeTurnoverDifferential,AwayKickoffs,HomeKickoffs,AwayKickoffsInEndZone,HomeKickoffsInEndZone,AwayKickoffTouchbacks,HomeKickoffTouchbacks,AwayPuntsHadBlocked,HomePuntsHadBlocked,AwayPuntNetAverage,HomePuntNetAverage,AwayExtraPointKickingAttempts,HomeExtraPointKickingAttempts,AwayExtraPointKickingConversions,HomeExtraPointKickingConversions,AwayExtraPointsHadBlocked,HomeExtraPointsHadBlocked,AwayExtraPointPassingAttempts,HomeExtraPointPassingAttempts,AwayExtraPointPassingConversions,HomeExtraPointPassingConversions,AwayExtraPointRushingAttempts,HomeExtraPointRushingAttempts,AwayExtraPointRushingConversions,HomeExtraPointRushingConversions,AwayFieldGoalAttempts,HomeFieldGoalAttempts,AwayFieldGoalsMade,HomeFieldGoalsMade,AwayFieldGoalsHadBlocked,HomeFieldGoalsHadBlocked,AwayPuntReturns,HomePuntReturns,AwayPuntReturnYards,HomePuntReturnYards,AwayKickReturns,HomeKickReturns,AwayKickReturnYards,HomeKickReturnYards,AwayInterceptionReturns,HomeInterceptionReturns,AwayInterceptionReturnYards,HomeInterceptionReturnYards
9/16/2012 4:05:00 PM,2012,2,Edward Jones Dome,Dome,70,40,0,WAS,STL,28,31,59,46.0,3.5,14,7,7,0,0,3,13,7,8,0,28:36,31:24,18,23,9,6,7,15,2,2,59,64,373,452,6.3,7.1,4,3,29,27,176,151,6.1,5.6,2,0,29,35,20,26,197,301,1,3,1,1,6.8,8.6,9.8,11.6,69.0,74.3,84.99,116.49,13,12,4,7,30.8,58.3,0,0,0,0,0,0,2,6,2,2,2,4,2,2,-3,34,11,7,96,60,0,3,0,2,1,2,9,9,0,0,6,3,240,163,40,54.3,1,3,3,1,2,-2,5,7,5,5,4,3,1,0,35.2,48.7,4,2,4,2,0,0,0,0,0,0,0,1,0,1,1,3,0,3,0,0,1,4,3,29,4,1,53,12,1,1,0,5
9/16/2012 4:05:00 PM,2012,2,CenturyLink Field,FieldTurf,68,56,4,DAL,SEA,7,27,34,43.0,3.0,0,7,0,0,0,10,3,7,7,0,25:21,34:39,17,20,4,9,13,8,0,3,57,63,296,315,5.2,5,1,3,16,41,49,182,3.1,4.4,0,1,40,20,23,15,247,133,1,1,1,0,6.2,6.6,10.7,8.9,57.5,75.0,73.65,108.96,13,14,7,5,53.8,35.7,0,2,0,1,0,50.0,0,3,0,1,0,2,0,1,2,42,5,5,47,35,4,0,1,0,1,2,4,18,0,0,6,4,229,215,38.2,53.8,2,0,0,2,-2,2,2,6,1,5,1,1,1,0,37.0,48.3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,1,2,7,5,1,109,20,0,1,0,35
9/16/2012 4:25:00 PM,2012,2,Heinz Field,Grass,71,36,2,NYJ,PIT,10,27,37,41.5,-4.5,7,3,0,0,0,3,10,7,7,0,23:24,36:36,16,21,5,5,6,13,5,3,51,62,219,331,4.3,5.3,1,3,22,28,90,66,4.1,2.4,0,1,27,31,10,24,129,265,1,2,0,0,4.8,8.5,12.9,11.0,37.0,77.4,65.20,123.72,12,15,4,8,33.3,53.3,0,0,0,0,0,0,2,3,1,2,0,2,0,2,6,23,7,10,63,107,1,0,1,0,2,3,9,10,0,0,6,5,272,205,45.3,41,1,0,0,1,-1,1,3,6,2,6,1,2,0,0,38.2,39.8,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,3,2,6,23,4,2,112,45,0,0,0,0
9/16/2012 4:25:00 PM,2012,2,Qualcomm Stadium,Grass,85,37,8,TEN,SD,10,38,48,44.5,-6.5,0,3,7,0,0,14,3,7,14,0,16:21,43:39,9,27,1,10,7,16,1,1,40,75,212,416,5.3,5.5,1,5,10,39,38,148,3.8,3.8,0,2,30,32,15,24,174,268,1,3,1,1,5.8,8.4,11.6,11.2,50.0,75.0,65.14,117.71,9,17,1,10,11.1,58.8,0,1,0,1,0,100,2,6,1,5,0,5,0,4,41,9,8,4,59,41,0,3,0,0,0,4,0,16,0,0,7,4,361,197,51.6,49.2,1,1,1,1,0,0,3,7,3,4,1,0,0,0,48.6,41.8,1,5,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,1,30,1,7,2,177,74,1,1,11,8
9/16/2012 8:20:00 PM,2012,2,Candlestick Park,Grass,62,62,0,DET,SF,19,27,46,46.5,-7.0,6,0,3,10,0,7,7,3,10,0,30:26,29:34,15,24,3,8,10,13,2,3,60,61,296,349,4.9,5.7,1,3,26,27,82,148,3.2,5.5,0,1,32,31,19,20,214,201,1,2,1,0,6.7,6.5,11.3,10.0,59.4,64.5,76.82,104.37,15,11,6,4,40.0,36.4,1,0,1,0,100,0,1,2,1,1,1,1,1,1,10,28,8,5,67,62,0,2,0,1,2,3,16,25,0,0,2,3,89,109,44.5,36.3,1,1,1,1,0,0,6,6,5,5,1,4,0,0,40.5,33.0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,5,2,4,2,0,0,1,1,10,8,2,5,64,85,0,1,0,20
9/17/2012 8:30:00 PM,2012,2,Georgia Dome,Dome,70,40,0,DEN,ATL,21,27,48,48.0,-3.0,0,7,0,14,0,10,10,7,0,0,27:20,32:40,24,22,9,3,12,15,3,4,67,65,336,275,5.0,4.2,3,3,27,28,118,67,4.4,2.4,2,1,37,36,24,24,218,208,1,2,3,0,5.9,5.8,9.1,8.7,64.9,66.7,55.91,100.23,12,13,4,5,33.3,38.5,1,0,1,0,100,0,3,4,3,3,3,3,3,3,11,78,10,8,96,72,1,1,1,0,3,1,23,11,0,0,5,6,251,252,50.2,42,4,0,0,4,-4,4,4,6,2,6,2,4,0,0,50.6,40.2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,1,11,2,2,2,47,47,0,3,0,80
9/20/2012 8:20:00 PM,2012,3,Bank of America Stadium,Grass,75,56,3,NYG,CAR,36,7,43,49.0,-2.5,10,10,6,10,0,0,0,7,0,0,36:10,23:50,24,22,8,4,15,14,1,4,68,55,405,327,6.0,5.9,3,1,29,20,125,60,4.3,3,2,1,37,33,28,19,280,267,1,0,0,3,7.6,8.1,10,14.1,75.7,57.6,105.69,45.90,14,9,7,4,50.0,44.4,0,1,0,0,0,0,6,2,3,1,3,2,2,1,67,0,5,3,38,22,1,2,0,2,2,2,12,21,0,0,2,3,76,125,38,41.7,0,5,5,0,5,-5,9,2,6,2,3,1,0,0,38.0,33.0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,1,1,6,0,1,6,19,126,3,0,61,0
9/23/2012 1:00:00 PM,2012,3,Soldier Field,Grass,56,42,10,STL,CHI,6,23,29,41.5,-7.0,0,3,3,0,0,3,7,0,13,0,26:4,33:56,12,20,5,8,6,10,1,2,58,67,160,274,2.8,4.1,0,2,17,34,59,103,3.5,3.0,0,1,35,31,18,17,101,171,0,0,2,1,2.9,5.5,5.6,10.1,51.4,54.8,33.63,57.33,13,14,3,4,23.1,28.6,1,1,0,1,0,100,0,3,0,1,0,2,0,1,52,73,4,6,40,45,0,0,0,0,6,2,51,12,0,0,6,4,279,165,46.5,41.2,2,1,1,2,-1,1,3,6,2,6,0,5,0,0,36.7,36.3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0,2,3,20,39,1,3,24,85,1,2,32,34
9/23/2012 1:00:00 PM,2012,3,Cleveland Browns Stadium,Grass,53,79,9,BUF,CLE,24,14,38,45.5,3.0,14,0,3,7,0,0,7,7,0,0,32:56,27:4,19,17,6,4,11,11,2,2,70,60,344,240,4.9,4,3,2,34,13,138,33,4.1,2.5,0,1,35,43,22,27,206,207,3,1,0,2,5.9,4.8,9.4,7.7,62.9,62.8,107.56,62.84,14,11,4,3,28.6,27.3,0,0,0,0,0,0,5,1,2,1,2,1,1,1,94,43,10,6,75,57,1,2,1,0,1,4,2,30,0,0,6,8,252,336,42,42,1,2,2,1,1,-1,5,3,5,3,2,2,0,0,34.8,35.4,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,53,43,1,3,34,85,2,0,41,0
9/23/2012 1:00:00 PM,2012,3,Cowboys Stadium,Artificial,70,40,0,TB,DAL,10,16,26,46.0,-8.0,7,0,0,3,0,7,3,0,6,0,26:56,33:4,12,14,4,2,5,12,3,0,55,66,166,297,3.0,4.5,1,1,25,23,75,38,3,1.7,0,1,28,39,10,25,91,259,1,0,1,1,3.2,6.6,9.1,10.4,35.7,64.1,42.41,72.49,15,16,3,5,20.0,31.2,2,1,2,0,100,0,2,5,1,1,1,1,1,0,10,43,10,13,69,105,3,2,1,2,2,4,19,24,0,0,8,4,331,173,41.4,43.2,2,3,3,2,1,-1,3,5,2,4,1,3,0,0,31.0,40.8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,3,3,10,43,1,1,15,18,1,1,0,0
9/23/2012 1:00:00 PM,2012,3,Lucas Oil Stadium,Artificial,59,46,10,JAX,IND,22,17,39,43.0,-3.0,3,0,10,9,0,7,7,0,3,0,27:36,32:24,15,23,10,6,3,15,2,2,54,75,333,437,6.2,5.8,2,2,32,29,185,124,5.8,4.3,1,0,21,46,10,22,148,313,1,2,0,1,7.0,6.8,14.8,14.2,47.6,47.8,87.00,75.72,13,19,4,10,30.8,52.6,0,0,0,0,0,0,2,3,0,1,1,1,0,1,30,29,6,11,67,106,2,0,0,0,1,0,7,0,0,0,6,6,321,280,53.5,46.7,0,1,1,0,1,-1,6,4,6,4,1,3,0,0,45.3,42.0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,3,2,3,1,0,0,3,4,8,29,1,5,20,139,1,0,22,0
9/23/2012 1:00:00 PM,2012,3,Sun Life Stadium,Grass,83,76,4,NYJ,MIA,23,20,43,40.5,2.5,0,3,7,10,3,7,3,7,3,0,35:23,33:33,21,23,3,9,14,9,4,5,79,79,388,381,4.9,4.8,2,2,32,43,93,185,2.9,4.3,0,2,45,36,21,16,295,196,1,0,2,1,6.6,5.4,14.0,12.2,46.7,44.4,57.18,50.23,17,19,6,10,35.3,52.6,1,0,1,0,100,0,5,3,1,2,2,2,0,2,63,26,9,11,108,65,1,1,0,1,2,0,11,0,0,0,6,4,274,235,45.7,58.8,2,2,2,2,0,0,5,6,5,4,1,3,0,0,42.5,42.5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,3,4,3,2,0,0,3,3,45,19,3,4,62,92,1,2,18,7
9/23/2012 1:00:00 PM,2012,3,Metrodome,Dome,67,40,0,SF,MIN,13,24,37,43.0,7.0,0,3,10,0,0,7,10,0,7,0,26:32,33:28,19,25,5,6,14,15,0,4,58,76,280,344,4.8,4.5,1,3,20,41,89,146,4.4,3.6,0,1,35,35,24,21,191,198,1,2,1,0,5.5,5.7,8.0,9.4,68.6,60.0,79.58,94.70,10,14,4,7,40.0,50.0,0,1,0,1,0,100,3,2,1,2,1,2,1,2,24,24,6,1,60,10,2,3,2,2,3,0,13,0,0,0,3,4,146,181,48.7,45.2,3,2,2,3,-1,1,4,4,4,4,1,0,0,0,48.7,34.3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0,2,0,24,0,4,3,193,74,0,1,0,24
9/23/2012 1:00:00 PM,2012,3,Mercedes-Benz Superdome,Artificial,84,64,6,KC,NO,27,24,51,51.5,-9.0,3,3,7,11,3,7,3,14,0,0,42:32,26:1,27,14,10,2,16,12,1,0,92,59,510,288,5.5,4.9,1,3,45,19,273,83,6.1,4.4,1,0,44,36,26,20,237,205,0,3,1,1,5.4,5.7,9.1,10.2,59.1,55.6,64.30,88.31,18,13,7,5,38.9,38.5,2,0,2,0,100,0,4,4,0,3,0,3,0,3,72,30,6,4,40,45,2,0,2,0,3,4,11,35,1,0,5,6,208,335,41.6,55.8,3,1,1,3,-2,2,7,7,6,6,2,2,0,0,41.2,45.8,1,3,1,3,0,0,0,0,0,0,0,0,0,0,6,2,6,1,0,0,3,1,40,2,5,5,95,107,1,1,32,28
9/23/2012 1:00:00 PM,2012,3,LP Field,Grass,68,32,5,DET,TEN,41,44,85,47.0,3.5,6,3,7,25,0,10,10,0,21,3,40:36,27:49,36,21,11,4,23,13,2,4,92,61,583,437,6.3,7.2,4,5,36,19,141,59,3.9,3.1,1,0,55,42,43,29,442,378,3,2,0,0,8.0,9,10.3,13.0,78.2,69.0,118.33,113.00,12,12,3,5,25.0,41.7,1,0,0,0,0,0,6,2,3,0,4,0,3,0,0,73,10,6,91,32,1,2,1,2,1,0,8,0,0,0,4,1,156,41,39,41,1,2,2,1,1,-1,9,8,7,7,3,6,0,0,20.8,41.0,3,5,3,5,0,0,1,0,1,0,0,0,0,0,4,5,4,3,0,0,0,3,0,73,2,4,42,174,0,0,0,0
9/23/2012 1:00:00 PM,2012,3,Fedex Field,Grass,65,40,6,CIN,WAS,38,31,69,49.5,-3.0,14,10,0,14,0,7,3,14,7,0,27:30,32:30,22,31,8,15,12,13,2,3,58,74,478,381,8.2,5.1,5,4,28,35,93,202,3.3,5.8,1,2,28,34,20,21,385,179,4,1,1,0,13.8,5.3,19.2,8.5,71.4,61.8,138.39,85.29,9,12,3,3,33.3,25.0,1,0,0,0,0,0,3,5,2,3,3,2,2,2,24,-1,8,6,80,60,1,3,1,1,2,5,16,42,0,0,4,7,165,310,41.2,44.3,2,1,1,2,-1,1,7,6,7,4,4,2,0,0,41.5,38.0,5,4,5,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,1,24,1,3,3,63,100,0,1,0,0
9/23/2012 4:05:00 PM,2012,3,University of Phoenix Stadium,Grass,70,40,0,PHI,ARI,6,27,33,42.5,3.0,0,0,6,0,0,10,14,0,3,0,25:27,34:33,16,16,4,3,12,12,0,1,63,61,307,292,4.9,4.8,0,3,21,34,113,99,5.4,2.9,0,0,37,24,17,17,194,193,0,2,0,0,5.2,8.0,11.4,11.4,45.9,70.8,62.22,122.40,14,15,5,6,35.7,40.0,1,1,0,0,0,0,2,4,0,1,1,0,0,0,16,52,5,5,65,45,3,0,3,0,5,3,23,29,0,0,5,6,250,283,50,47.2,3,0,0,3,-3,3,3,5,2,3,2,2,0,0,39.6,41.2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,5,16,52,3,1,66,12,0,0,0,0
9/23/2012 4:05:00 PM,2012,3,Qualcomm Stadium,Grass,82,52,13,ATL,SD,27,3,30,47.0,-3.0,6,14,0,7,0,0,0,3,0,0,36:14,23:46,25,15,5,6,18,9,2,0,68,56,384,280,5.6,5,4,0,26,17,119,116,4.6,6.8,1,0,40,38,30,21,265,164,3,0,1,2,6.6,4.3,8.8,7.8,75.0,55.3,106.77,44.19,13,11,8,5,61.5,45.5,0,0,0,0,0,0,5,2,4,0,3,1,3,0,32,14,2,4,15,17,0,2,0,2,2,1,10,9,0,0,5,4,223,206,44.6,51.5,1,4,4,1,3,-3,5,2,4,2,4,2,0,0,42.4,38.0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,34,11,0,1,0,31,2,1,2,3
9/23/2012 4:25:00 PM,2012,3,Sports Authority Field at Mile High,Grass,84,10,13,HOU,DEN,31,25,56,43.5,1.5,7,14,10,0,0,5,6,0,14,0,31:40,28:20,23,24,7,5,13,14,3,5,65,76,436,375,6.7,4.9,4,2,34,21,152,59,4.5,2.8,0,0,30,52,17,26,284,316,4,2,1,0,9.5,6.1,16.7,12.2,56.7,50.0,114.44,81.89,14,17,7,6,50.0,35.3,0,0,0,0,0,0,3,3,2,1,1,2,1,1,19,36,9,7,69,75,1,1,1,1,1,3,6,14,0,1,5,8,271,379,54.2,47.4,2,1,1,2,-1,1,7,6,4,5,3,5,0,0,44.4,42.5,4,2,4,2,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,4,4,19,29,1,4,0,84,0,1,0,7
9/23/2012 4:25:00 PM,2012,3,O.co Coliseum,Grass,69,53,10,PIT,OAK,31,34,65,45.0,3.5,14,3,14,0,0,7,7,7,13,0,36:15,23:45,24,21,6,4,18,15,0,2,70,56,433,321,6.2,5.7,4,4,20,21,54,119,2.7,5.7,0,1,49,34,36,24,379,202,4,3,0,1,7.7,5.9,10.5,8.4,73.5,70.6,122.75,102.82,14,12,8,7,57.1,58.3,2,0,2,0,100,0,4,4,3,3,3,3,3,3,48,5,10,3,81,25,4,0,2,0,1,1,5,7,0,0,3,3,108,155,36,51.7,2,1,1,2,-1,1,5,6,3,5,3,3,0,0,34.3,44.3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,2,1,22,5,2,2,44,87,1,0,26,0
9/23/2012 8:20:00 PM,2012,3,M&T Bank Stadium,Artificial,67,39,5,NE,BAL,30,31,61,48.5,-2.5,13,7,7,3,0,0,14,7,10,0,31:3,28:57,33,28,6,6,19,17,8,5,77,65,396,503,5.1,7.7,3,4,34,26,77,121,2.3,4.7,2,1,41,39,28,28,319,382,1,3,0,1,7.8,9.8,11.4,13.6,68.3,71.8,99.54,117.68,15,8,7,4,46.7,50.0,0,1,0,0,0,0,5,3,3,2,4,3,3,2,47,19,10,14,83,135,1,1,0,0,2,0,16,0,0,0,4,3,172,136,43,45.3,0,1,1,0,1,-1,7,5,5,5,3,4,0,0,38.3,35.0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,1,2,11,19,1,4,24,81,1,0,36,0
9/24/2012 8:30:00 PM,2012,3,CenturyLink Field,FieldTurf,67,49,3,GB,SEA,12,14,26,45.5,3.0,0,0,6,6,0,0,7,0,7,0,33:39,26:21,22,14,6,6,11,4,5,4,68,51,268,238,3.9,4.7,1,2,21,29,84,127,4,4.4,1,0,39,21,26,10,184,111,0,2,0,0,4.7,5.3,7.1,11.1,66.7,47.6,77.30,95.54,15,11,7,2,46.7,18.2,0,3,0,2,0,66.7,2,1,1,0,1,0,1,0,12,5,10,14,127,118,2,0,0,0,8,1,39,19,0,0,6,6,267,309,44.5,51.5,0,0,0,0,0,0,4,2,3,1,2,1,0,0,43.7,49.5,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,3,2,12,5,1,2,23,42,0,0,0,0
9/27/2012 8:20:00 PM,2012,4,M&T Bank Stadium,Artificial,77,64,5,CLE,BAL,16,23,39,43.5,-12.0,0,7,3,6,0,0,9,14,0,0,26:57,33:3,20,23,1,5,17,16,2,2,70,77,357,438,5.1,5.7,1,3,17,27,43,101,2.5,3.7,1,1,52,46,25,28,314,337,0,1,1,1,6.0,7.3,12.6,12.0,48.1,60.9,59.29,81.52,15,15,3,5,20.0,33.3,1,1,0,0,0,0,2,4,1,2,1,2,1,2,54,63,7,11,66,100,1,0,1,0,1,4,6,19,0,0,7,7,290,322,41.4,46,2,1,1,2,-1,1,5,5,5,5,2,3,0,0,41.4,32.6,1,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,3,1,0,0,2,1,54,0,2,3,47,68,1,1,0,63
9/30/2012 1:00:00 PM,2012,4,Georgia Dome,Dome,70,40,0,CAR,ATL,28,30,58,48.0,-7.0,7,7,7,7,0,7,10,7,6,0,30:6,29:54,21,24,11,6,10,14,0,4,63,66,404,426,6.4,6.5,4,3,35,19,199,121,5.7,6.4,2,0,25,40,15,25,205,305,2,3,0,1,8.2,7.6,13.7,12.2,60.0,62.5,112.92,100.52,11,13,4,5,36.4,38.5,0,0,0,0,0,0,3,4,3,1,1,1,1,0,44,17,9,2,64,15,3,0,1,0,3,7,10,64,0,0,6,5,271,235,45.2,47,1,1,1,1,0,0,5,7,5,7,4,5,0,0,42.3,42.4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,2,23,17,2,1,55,27,1,0,21,0
9/30/2012 1:00:00 PM,2012,4,Ralph Wilson Stadium,Artificial,58,72,7,NE,BUF,52,28,80,48.5,4.0,7,0,14,31,0,0,14,7,7,0,30:47,29:13,33,19,19,4,13,15,1,0,77,69,580,438,7.5,6.3,7,4,40,27,247,98,6.2,3.6,4,0,36,39,22,22,333,340,3,4,0,4,9.2,8.7,15.1,15.5,61.1,56.4,119.33,80.02,11,15,4,8,36.4,53.3,0,0,0,0,0,0,6,1,5,0,2,1,2,0,70,0,1,3,10,17,3,3,2,2,1,3,7,10,0,0,3,5,119,209,39.7,41.8,2,6,6,2,4,-4,9,5,9,4,8,3,0,0,39.7,39.0,7,4,7,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,14,0,1,1,20,26,4,0,56,0
9/30/2012 1:00:00 PM,2012,4,Ford Field,Dome,68,70,0,MIN,DET,20,13,33,48.5,-3.5,10,3,7,0,0,3,3,0,7,0,29:18,30:42,15,23,9,2,4,17,2,4,56,76,227,341,4.1,4.5,2,1,28,20,127,55,4.5,2.8,0,1,26,51,16,30,100,286,0,0,0,0,3.8,5.6,6.2,9.5,61.5,58.8,69.39,74.47,12,16,3,6,25.0,37.5,0,3,0,1,0,33.3,1,3,0,1,1,2,0,1,77,35,5,5,87,72,0,1,0,1,2,5,11,33,0,0,6,5,259,198,43.2,39.6,0,1,1,0,1,-1,5,4,5,2,5,1,0,0,37.3,24.2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,1,3,77,35,2,0,109,0,0,0,0,0
9/30/2012 1:00:00 PM,2012,4,Reliant Stadium,Grass,71,91,15,TEN,HOU,14,38,52,45.0,-13.0,0,7,0,7,0,14,0,14,10,0,27:34,32:26,17,16,8,5,9,11,0,0,60,59,325,297,5.4,5.0,2,5,29,31,158,95,5.4,3.1,0,1,27,28,17,20,167,202,2,2,2,0,6.2,7.2,9.8,10.1,63.0,71.4,74.15,115.48,12,14,4,6,33.3,42.9,1,1,1,1,100,100,2,3,2,2,0,0,0,0,9,152,7,1,73,3,2,0,1,0,4,0,26,0,0,0,7,6,326,259,46.6,43.2,3,0,0,3,-3,3,3,7,3,5,1,2,0,0,41.7,41.7,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,4,9,34,5,2,107,56,0,2,0,118
9/30/2012 1:00:00 PM,2012,4,Arrowhead Stadium,Grass,67,54,0,SD,KC,37,20,57,44.0,2.0,17,10,0,10,0,0,6,7,7,0,33:52,26:8,19,25,7,6,9,15,3,4,60,66,293,349,4.9,5.3,4,3,34,22,104,115,3.1,5.2,1,1,23,42,18,24,189,234,2,2,1,3,8.2,5.6,10.5,9.8,78.3,57.1,111.78,59.03,12,10,3,4,25.0,40.0,0,0,0,0,0,0,4,1,3,1,3,0,3,0,73,40,7,9,75,80,2,4,0,3,3,2,20,17,0,0,5,4,269,205,53.8,51.2,1,6,6,1,5,-5,8,4,7,4,3,2,0,0,42.0,51.3,4,2,4,2,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,1,3,0,39,2,4,53,109,3,1,73,1
9/30/2012 1:00:00 PM,2012,4,MetLife,FieldTurf,67,50,4,SF,NYJ,34,0,34,41.0,4.0,0,10,7,17,0,0,0,0,0,0,36:56,23:4,26,9,16,1,7,5,3,3,68,50,381,145,5.6,2.9,4,0,44,17,247,45,5.6,2.6,3,0,22,30,12,14,134,100,0,0,0,1,6.1,3.3,11.2,7.1,54.5,46.7,72.92,40.97,12,13,4,2,33.3,15.4,1,0,1,0,100,0,5,0,3,0,2,0,1,0,40,0,8,4,67,30,2,3,0,3,2,3,9,12,0,0,4,8,184,303,46,37.9,0,4,4,0,4,-4,6,1,6,1,4,0,0,1,41.0,32.9,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,4,0,40,0,1,2,25,73,1,0,0,0
9/30/2012 1:00:00 PM,2012,4,Edward Jones Dome,Dome,70,40,0,SEA,STL,13,19,32,39.5,2.5,7,0,3,3,0,3,10,3,3,0,29:52,30:8,19,15,11,2,8,13,0,0,61,60,319,286,5.2,4.8,1,1,34,27,179,75,5.3,2.8,1,0,25,31,17,17,140,211,0,1,3,1,5.6,6.8,8.2,12.4,68.0,54.8,42.50,73.45,9,13,2,5,22.2,38.5,0,1,0,1,0,100,3,2,1,1,0,2,0,1,30,58,5,6,55,37,0,0,0,0,2,2,20,12,0,0,4,4,196,156,49,39,3,1,1,3,-2,2,4,5,3,5,2,4,0,0,39.5,38.8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,0,2,1,1,18,1,1,69,10,1,3,29,40
9/30/2012 4:05:00 PM,2012,4,EverBank Field,Grass,86,62,7,CIN,JAX,27,10,37,45.5,-1.0,3,14,0,10,0,0,7,3,0,0,31:19,28:41,20,17,6,5,12,11,2,1,65,58,382,212,5.9,3.7,3,1,34,18,138,69,4.1,3.8,1,0,31,34,20,23,244,143,2,1,1,1,7.9,4.2,12.2,6.2,64.5,67.6,96.71,73.53,11,11,2,2,18.2,18.2,1,1,1,0,100,0,7,2,3,1,3,1,2,1,56,10,6,3,50,37,2,1,1,1,0,6,0,43,0,0,3,6,143,295,47.7,49.2,2,2,2,2,0,0,6,3,5,3,3,3,0,0,47.7,40.3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,3,0,33,0,0,3,0,70,1,1,23,10
