Date,Season,Week,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,AwayTeam,HomeTeam,AwayScore,HomeScore,TotalScore,OverUnder,PointSpread,AwayScoreQuarter1,AwayScoreQuarter2,AwayScoreQuarter3,AwayScoreQuarter4,AwayScoreOvertime,HomeScoreQuarter1,HomeScoreQuarter2,HomeScoreQuarter3,HomeScoreQuarter4,HomeScoreOvertime,AwayTimeOfPosession,HomeTimeOfPosession,AwayFirstDowns,HomeFirstDowns,AwayFirstDownsByRushing,HomeFirstDownsByRushing,AwayFirstDownsByPassing,HomeFirstDownsByPassing,AwayFirstDownsByPenalty,HomeFirstDownsByPenalty,AwayOffensivePlays,HomeOffensivePlays,AwayOffensiveYards,HomeOffensiveYards,AwayOffensiveYardsPerPlay,HomeOffensiveYardsPerPlay,AwayTouchdowns,HomeTouchdowns,AwayRushingAttempts,HomeRushingAttempts,AwayRushingYards,HomeRushingYards,AwayRushingYardsPerAttempt,HomeRushingYardsPerAttempt,AwayRushingTouchdowns,HomeRushingTouchdowns,AwayPassingAttempts,HomePassingAttempts,AwayPassingCompletions,HomePassingCompletions,AwayPassingYards,HomePassingYards,AwayPassingTouchdowns,HomePassingTouchdowns,AwayPassingInterceptions,HomePassingInterceptions,AwayPassingYardsPerAttempt,HomePassingYardsPerAttempt,AwayPassingYardsPerCompletion,HomePassingYardsPerCompletion,AwayCompletionPercentage,HomeCompletionPercentage,AwayPasserRating,HomePasserRating,AwayThirdDownAttempts,HomeThirdDownAttempts,AwayThirdDownConversions,HomeThirdDownConversions,AwayThirdDownPercentage,HomeThirdDownPercentage,AwayFourthDownAttempts,HomeFourthDownAttempts,AwayFourthDownConversions,HomeFourthDownConversions,AwayFourthDownPercentage,HomeFourthDownPercentage,AwayRedZoneAttempts,HomeRedZoneAttempts,AwayRedZoneConversions,HomeRedZoneConversions,AwayGoalToGoAttempts,HomeGoalToGoAttempts,AwayGoalToGoConversions,HomeGoalToGoConversions,AwayReturnYards,HomeReturnYards,AwayPenalties,HomePenalties,AwayPenaltyYards,HomePenaltyYards,AwayFumbles,HomeFumbles,AwayFumblesLost,HomeFumblesLost,AwayTimesSacked,HomeTimesSacked,AwayTimesSackedYards,HomeTimesSackedYards,AwaySafeties,HomeSafeties,AwayPunts,HomePunts,AwayPuntYards,HomePuntYards,AwayPuntAverage,HomePuntAverage,AwayGiveaways,HomeGiveaways,AwayTakeaways,HomeTakeaways,AwayTurnoverDifferential,HomeTurnoverDifferential,AwayKickoffs,HomeKickoffs,AwayKickoffsInEndZone,HomeKickoffsInEndZone,AwayKickoffTouchbacks,HomeKickoffTouchbacks,AwayPuntsHadBlocked,HomePuntsHadBlocked,AwayPuntNetAverage,HomePuntNetAverage,AwayExtraPointKickingAttempts,HomeExtraPointKickingAttempts,AwayExtraPointKickingConversions,HomeExtraPointKickingConversions,AwayExtraPointsHadBlocked,HomeExtraPointsHadBlocked,AwayExtraPointPassingAttempts,HomeExtraPointPassingAttempts,AwayExtraPointPassingConversions,HomeExtraPointPassingConversions,AwayExtraPointRushingAttempts,HomeExtraPointRushingAttempts,AwayExtraPointRushingConversions,HomeExtraPointRushingConversions,AwayFieldGoalAttempts,HomeFieldGoalAttempts,AwayFieldGoalsMade,HomeFieldGoalsMade,AwayFieldGoalsHadBlocked,HomeFieldGoalsHadBlocked,AwayPuntReturns,HomePuntReturns,AwayPuntReturnYards,HomePuntReturnYards,AwayKickReturns,HomeKickReturns,AwayKickReturnYards,HomeKickReturnYards,AwayInterceptionReturns,HomeInterceptionReturns,AwayInterceptionReturnYards,HomeInterceptionReturnYards
12/22/1986 12:00:00 AM,1986,16,,Grass,,,,NE,MIA,34,27,61,48.0,-3.0,7,6,7,14,0,0,10,10,7,0,36:20,23:40,22,20,,,,,,,74,58,390,388,5.3,6.7,,,41,17,126,122,3.1,7.2,,,33,39,21,23,264,266,,,1,2,8,6.8,12.6,11.6,63.6,59.0,,,,,,,,,,,,,,,,,,,,,,,5,28,1,2,5,20,2,4,1,2,0,2,0,21,,,3,3,141,114,47,38,2,4,4,2,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/1986 12:00:00 AM,1986,17,,Grass,,,,LARAMS,WAS,7,19,26,38.5,-4.5,0,0,0,7,0,10,3,3,3,0,23:54,36:6,15,19,,,,,,,52,65,324,228,6.2,3.5,,,34,41,198,138,5.8,3.4,,,18,23,9,13,126,90,,,2,0,7,3.9,14,6.9,50.0,56.5,,,,,,,,,,,,,,,,,,,,,,,23,8,8,6,78,45,4,1,4,0,0,1,0,10,,,3,5,114,210,38,42,6,0,0,6,-6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/1986 12:00:00 AM,1986,17,,Artificial,,,,KC,NYJ,15,35,50,41.0,-3.5,6,0,0,9,0,7,14,7,7,0,28:53,31:7,15,19,,,,,,,59,61,241,306,4.1,5.0,,,20,36,67,165,3.4,4.6,,,37,23,20,16,174,141,,,2,0,4.7,6.1,8.7,8.8,54.1,69.6,,,,,,,,,,,,,,,,,,,,,,,5,4,1,8,5,54,2,1,1,0,2,2,3,12,,,3,4,123,116,41,29,3,0,0,3,-3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/1987 12:00:00 AM,1986,18,,Grass,,,,NYJ,CLE,20,23,43,41.0,-7.5,7,3,3,7,0,7,3,0,10,3,31:38,28:22,14,33,,,,,,,65,101,287,558,4.4,5.5,,,31,27,104,75,3.4,2.8,,,30,65,17,34,183,483,,,0,2,6.1,7.4,10.8,14.2,56.7,52.3,,,,,,,,,,,,,,,,,,,,,,,23,65,10,4,94,40,0,2,0,0,4,9,11,54,,,14,8,518,304,37,38,0,2,2,0,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/1987 12:00:00 AM,1986,18,,Grass,,,,WAS,CHI,27,13,40,34.0,-7.5,7,0,7,13,0,0,13,0,0,0,33:44,26:16,19,14,,,,,,,72,57,302,220,4.2,3.9,,,39,24,134,93,3.4,3.9,,,32,31,15,11,168,127,,,1,2,5.2,4.1,11.2,11.5,46.9,35.5,,,,,,,,,,,,,,,,,,,,,,,22,27,8,4,65,42,2,3,0,2,1,2,7,16,,,7,5,273,200,39,40,1,4,4,1,3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/1987 12:00:00 AM,1986,18,,Grass,,,,NE,DEN,17,22,39,42.5,-4.5,0,10,7,0,0,3,7,10,2,0,24:31,35:29,12,23,,,,,,,49,80,271,441,5.5,5.5,,,24,42,121,188,5.0,4.5,,,24,32,13,13,150,253,,,0,2,6.2,7.9,11.5,19.5,54.2,40.6,,,,,,,,,,,,,,,,,,,,,,,13,35,5,3,45,20,1,0,0,0,1,6,4,44,,,9,6,450,276,50,46,0,2,2,0,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/1987 12:00:00 AM,1986,18,,Artificial,,,,SF,NYG,3,49,52,42.5,-3.0,3,0,0,0,0,7,21,21,0,0,25:24,34:36,9,21,,,,,,,58,65,184,366,3.2,5.6,,,20,44,29,216,1.4,4.9,,,37,20,15,10,155,150,,,3,0,4.2,7.5,10.3,15,40.5,50.0,,,,,,,,,,,,,,,,,,,,,,,11,57,11,3,62,23,2,0,1,0,1,1,9,7,,,10,7,400,301,40,43,4,0,0,4,-4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/1987 12:00:00 AM,1986,19,,Artificial,,,,WAS,NYG,0,17,17,38.5,-7.0,0,0,0,0,0,10,7,0,0,0,26:56,33:4,12,12,,,,,,,67,64,190,199,2.8,3.1,,,16,46,40,117,2.5,2.5,,,50,14,20,7,150,82,,,1,0,3,5.9,7.5,11.7,40.0,50.0,,,,,,,,,,,,,,,,,,,,,,,19,27,3,6,15,48,3,4,1,3,1,4,8,45,,,9,6,315,252,35,42,2,3,3,2,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/1987 12:00:00 AM,1986,19,,Grass,,,,DEN,CLE,23,20,43,38.0,-3.5,0,10,3,7,3,7,3,0,10,0,34:5,31:43,22,17,,,,,,,76,67,374,356,4.9,5.3,,,37,33,149,100,4.0,3.0,,,38,32,22,18,225,256,,,1,2,5.9,8,10.2,14.2,57.9,56.2,,,,,,,,,,,,,,,,,,,,,,,10,37,6,9,39,76,2,3,0,1,1,2,3,19,,,7,6,259,258,37,43,1,3,3,1,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/1987 12:00:00 AM,1986,20,,Grass,,,,DEN,NYG,20,39,59,40.5,-8.5,10,0,0,10,0,7,2,17,13,0,25:21,34:39,23,24,,,,,,,61,67,372,399,6.1,6.0,,,19,38,52,136,2.7,3.6,,,41,25,26,22,320,263,,,1,0,7.8,10.5,12.3,12.0,63.4,88.0,,,,,,,,,,,,,,,,,,,,,,,9,25,4,6,28,48,2,0,0,0,1,4,5,32,,,2,3,82,138,41,46,1,0,0,1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Artificial,,,,SD,KC,13,20,33,41.5,-3.0,0,0,3,10,0,3,7,0,10,0,27:29,32:31,19,15,,,,,,,67,57,342,232,5.1,4.1,,,23,40,84,174,3.7,4.4,,,40,15,21,6,258,58,,,3,1,6.4,3.9,12.3,9.7,52.5,40.0,,,,,,,,,,,,,,,,,,,,,,,11,7,9,9,55,70,2,0,1,0,4,2,21,12,,,4,6,172,234,43,39,4,1,1,4,-3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Grass,,,,DAL,STL,13,24,37,39.0,-1.0,0,6,0,7,0,3,0,0,21,0,34:38,25:22,19,20,,,,,,,67,68,322,360,4.8,5.3,,,32,27,125,108,3.9,4,,,32,33,20,17,197,252,,,0,0,6.2,7.6,9.8,14.8,62.5,51.5,,,,,,,,,,,,,,,,,,,,,,,2,44,5,6,34,38,1,1,1,0,3,8,18,59,,,8,8,368,360,46,45,1,0,0,1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Dome,,,,DET,MIN,19,34,53,41.0,-6.5,6,10,3,0,0,0,10,21,3,0,31:45,28:15,17,21,,,,,,,65,55,272,353,4.2,6.4,,,26,32,83,113,3.2,3.5,,,38,22,24,12,189,240,,,2,3,5.0,10.9,7.9,20,63.2,54.5,,,,,,,,,,,,,,,,,,,,,,,13,3,8,6,56,36,1,1,0,0,1,1,6,8,,,3,1,141,31,47,31,2,3,3,2,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Grass,,,,PHI,WAS,24,34,58,37.5,-10.0,0,10,14,0,0,10,7,7,10,0,32:36,27:24,24,19,,,,,,,67,61,351,374,5.2,6.1,,,30,27,112,110,3.7,4.1,,,36,30,21,17,239,264,,,2,0,6.6,8.8,11.4,15.5,58.3,56.7,,,,,,,,,,,,,,,,,,,,,,,10,18,8,6,61,55,3,2,2,2,1,4,8,30,,,4,5,168,245,42,49,4,2,2,4,-2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Dome,,,,CLE,NO,21,28,49,40.5,2.5,0,7,7,7,0,7,0,14,7,0,29:24,30:36,25,21,,,,,,,63,60,376,338,6.0,5.6,,,23,34,93,191,4.0,5.6,,,39,22,28,13,283,147,,,1,0,7.3,6.7,10.1,11.3,71.8,59.1,,,,,,,,,,,,,,,,,,,,,,,4,0,2,7,20,74,1,0,1,0,1,4,2,31,,,0,5,0,205,0,41,2,0,0,2,-2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Artificial,,,,MIA,NE,21,28,49,46.5,-6.0,7,14,0,0,0,7,7,14,0,0,29:21,30:39,20,18,,,,,,,68,60,285,309,4.2,5.2,,,25,39,64,159,2.6,4.1,,,43,21,24,14,221,150,,,2,2,5.1,7.1,9.2,10.7,55.8,66.7,,,,,,,,,,,,,,,,,,,,,,,40,0,3,5,19,26,3,5,0,3,0,0,0,0,,,7,4,231,188,33,47,2,5,5,2,3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Dome,,,,LARAMS,HOU,16,20,36,38.0,5.0,6,7,3,0,0,0,3,0,17,0,27:56,32:4,13,22,,,,,,,58,73,244,400,4.2,5.5,,,30,27,147,113,4.9,4.2,,,26,43,9,21,97,287,,,2,2,3.7,6.7,10.8,13.7,34.6,48.8,,,,,,,,,,,,,,,,,,,,,,,24,13,8,9,72,70,2,3,1,1,2,3,23,28,,,7,7,322,259,46,37,3,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Grass,,,,ATL,TB,10,48,58,40.5,2.5,0,3,0,7,0,14,13,7,14,0,21:48,38:12,13,30,,,,,,,49,79,197,460,4.0,5.8,,,16,41,63,127,3.9,3.1,,,33,34,14,24,134,333,,,2,1,4.1,9.8,9.6,13.9,42.4,70.6,,,,,,,,,,,,,,,,,,,,,,,0,39,8,6,50,35,2,2,1,1,0,4,0,37,,,6,1,270,40,45,40,3,2,2,3,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Dome,,,,CIN,IND,23,21,44,45.0,5.5,13,0,0,10,0,7,0,7,7,0,27:16,32:44,25,15,,,,,,,68,52,403,291,5.9,5.6,,,42,27,187,85,4.5,3.1,,,26,23,17,13,216,206,,,0,3,8.3,9.0,12.7,15.8,65.4,56.5,,,,,,,,,,,,,,,,,,,,,,,23,8,5,2,50,26,4,2,1,0,0,2,0,20,,,3,4,156,208,52,52,1,3,3,1,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Artificial,,,,NYJ,BUF,31,28,59,45.0,1.5,0,14,3,14,0,0,7,7,14,0,38:3,21:57,26,23,,,,,,,81,62,394,359,4.9,5.8,,,44,16,133,67,3.0,4.2,,,35,42,24,25,261,292,,,1,1,7.5,7.0,10.9,11.7,68.6,59.5,,,,,,,,,,,,,,,,,,,,,,,28,0,15,5,103,42,0,0,0,0,2,4,13,15,,,5,5,205,230,41,46,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Artificial,,,,SF,PIT,17,30,47,40.0,6.0,0,3,7,7,0,7,10,3,10,0,29:17,30:43,24,21,,,,,,,71,75,356,266,5.0,3.5,,,20,41,47,183,2.4,4.5,,,49,33,34,9,309,83,,,3,0,6.3,2.5,9.1,9.2,69.4,27.3,,,,,,,,,,,,,,,,,,,,,,,50,42,6,3,67,25,3,4,1,0,2,1,16,7,,,7,7,294,301,42,43,4,0,0,4,-4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Grass,,,,LARAID,GB,20,0,20,38.0,6.0,0,7,7,6,0,0,0,0,0,0,38:32,21:28,21,9,,,,,,,75,49,293,147,3.9,3,,,48,17,193,66,4.0,3.9,,,23,28,11,10,100,81,,,0,3,4.3,2.9,9.1,8.1,47.8,35.7,,,,,,,,,,,,,,,,,,,,,,,39,32,6,12,45,72,1,0,0,0,4,4,34,9,,,7,10,322,480,46,48,0,3,3,0,3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1987 12:00:00 AM,1987,1,,Grass,,,,SEA,DEN,17,40,57,44.0,-2.5,14,3,0,0,0,7,13,14,6,0,23:7,36:53,15,25,,,,,,,48,74,277,504,5.8,6.8,,,20,41,108,166,5.4,4.0,,,28,32,14,22,169,338,,,3,1,6.0,10.6,12.1,15.4,50.0,68.8,,,,,,,,,,,,,,,,,,,,,,,0,11,7,4,45,35,2,1,2,1,0,1,0,16,,,3,1,129,37,43,37,5,2,2,5,-3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/1987 12:00:00 AM,1987,1,,Grass,,,,NYG,CHI,19,34,53,35.5,1.0,7,0,6,6,0,3,7,14,10,0,24:49,35:11,14,17,,,,,,,51,81,203,416,4.0,5.1,,,21,39,75,124,3.6,3.2,,,30,34,15,20,128,292,,,0,2,4.3,8.6,8.5,14.6,50.0,58.8,,,,,,,,,,,,,,,,,,,,,,,25,134,4,4,19,31,2,1,1,0,0,8,0,53,,,9,5,378,170,42,34,1,2,2,1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Dome,,,,MIA,IND,23,10,33,46.5,6.5,7,9,7,0,0,0,7,3,0,0,33:16,26:44,20,20,,,,,,,68,67,375,342,5.5,5.1,,,34,23,130,84,3.8,3.7,,,32,43,23,27,245,258,,,0,1,7.7,6,10.7,9.6,71.9,62.8,,,,,,,,,,,,,,,,,,,,,,,26,9,1,4,5,30,2,4,2,3,2,1,24,9,,,5,4,170,148,34,37,2,4,4,2,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Grass,,,,TB,CHI,3,20,23,39.5,-14.0,0,3,0,0,0,7,7,0,6,0,28:21,31:39,18,18,,,,,,,66,67,262,299,4.0,4.5,,,25,36,89,166,3.6,4.6,,,40,27,19,15,173,133,,,2,2,4.3,4.9,9.1,8.9,47.5,55.6,,,,,,,,,,,,,,,,,,,,,,,0,81,9,8,100,65,2,2,2,2,1,4,17,36,,,7,5,329,210,47,42,4,4,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Grass,,,,PIT,CLE,10,34,44,42.5,-6.5,0,3,7,0,0,0,10,7,17,0,26:25,33:35,17,18,,,,,,,65,69,185,304,2.8,4.4,,,23,35,58,124,2.5,3.5,,,41,30,13,18,127,180,,,6,1,3.1,6,9.8,10,31.7,60.0,,,,,,,,,,,,,,,,,,,,,,,4,43,13,10,102,83,1,1,0,1,1,4,8,34,,,6,6,246,240,41,40,6,2,2,6,-4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Artificial,,,,NO,PHI,17,27,44,37.5,1.5,10,0,0,7,0,0,17,3,7,0,24:40,35:20,14,19,,,,,,,60,80,220,336,3.7,4.2,,,18,43,32,161,1.8,3.7,,,39,34,18,19,188,175,,,3,1,4.8,5.1,10.4,9.2,46.2,55.9,,,,,,,,,,,,,,,,,,,,,,,13,0,8,4,47,45,2,5,2,2,3,3,20,22,,,6,7,198,238,33,34,5,3,3,5,-2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Artificial,,,,SF,CIN,27,26,53,48.0,0.0,0,7,13,7,0,10,10,0,6,0,25:46,34:14,16,19,,,,,,,60,84,261,292,4.4,3.5,,,20,50,56,128,2.8,2.6,,,37,29,21,14,205,164,,,0,1,5.5,5.7,9.8,11.7,56.8,48.3,,,,,,,,,,,,,,,,,,,,,,,17,26,3,4,25,30,1,1,1,0,3,5,16,45,,,8,6,312,240,39,40,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Grass,,,,WAS,ATL,20,21,41,40.5,6.5,7,0,6,7,0,7,0,7,7,0,33:2,26:58,21,18,,,,,,,63,64,335,394,5.3,6.2,,,32,29,145,125,4.5,4.3,,,30,34,18,17,190,269,,,2,1,6.3,7.9,10.6,15.8,60.0,50.0,,,,,,,,,,,,,,,,,,,,,,,61,27,5,9,54,65,2,2,1,0,1,1,2,8,,,5,6,255,276,51,46,3,1,1,3,-2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Grass,,,,DEN,GB,17,17,34,42.0,10.0,0,3,7,7,0,7,7,0,3,0,40:49,34:11,29,14,,,,,,,97,62,478,234,4.9,3.8,,,45,41,197,134,4.4,3.3,,,49,20,30,10,281,100,,,3,0,5.7,5,9.4,10,61.2,50.0,,,,,,,,,,,,,,,,,,,,,,,27,1,10,8,63,68,5,1,3,1,3,1,21,4,,,4,9,136,315,34,35,6,1,1,6,-5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Artificial,,,,HOU,BUF,30,34,64,41.0,-3.0,3,14,3,10,0,3,10,0,21,0,30:2,29:58,19,30,,,,,,,69,75,327,383,4.7,5.1,,,37,31,197,135,5.3,4.4,,,27,43,13,26,130,248,,,1,2,4.8,5.8,10,9.5,48.1,60.5,,,,,,,,,,,,,,,,,,,,,,,4,21,10,7,113,55,2,1,0,0,5,1,45,12,,,6,5,234,160,39,32,1,2,2,1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Grass,,,,DET,LARAID,7,27,34,37.0,-7.0,0,7,0,0,0,6,0,7,14,0,22:56,37:4,16,25,,,,,,,51,83,291,405,5.7,4.9,,,15,41,47,171,3.1,4.2,,,35,40,21,20,244,234,,,2,1,7.0,5.8,11.6,11.7,60.0,50.0,,,,,,,,,,,,,,,,,,,,,,,23,0,8,9,70,62,2,1,1,0,1,2,0,11,,,4,4,144,80,36,20,3,1,1,3,-2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Grass,,,,MIN,LARAMS,21,16,37,41.5,-4.5,7,7,0,7,0,0,0,7,9,0,28:2,31:58,17,15,,,,,,,65,64,353,210,5.4,3.3,,,25,35,96,122,3.8,3.5,,,38,25,17,15,257,88,,,0,1,6.8,3.5,15.1,5.9,44.7,60.0,,,,,,,,,,,,,,,,,,,,,,,16,49,7,9,88,55,4,3,2,1,2,4,17,28,,,8,7,288,301,36,43,2,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Grass,,,,STL,SD,24,28,52,42.0,-5.5,0,0,10,14,0,14,14,0,0,0,32:40,27:20,24,17,,,,,,,81,61,471,282,5.8,4.6,,,20,37,59,130,3.0,3.5,,,61,19,32,13,412,152,,,1,1,6.8,8,12.9,11.7,52.5,68.4,,,,,,,,,,,,,,,,,,,,,,,29,81,5,3,13,27,2,3,1,1,0,5,0,45,,,3,6,117,270,39,45,2,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Dome,,,,KC,SEA,14,43,57,41.0,-7.0,0,7,0,7,0,3,14,20,6,0,22:50,37:10,12,23,,,,,,,49,70,182,360,3.7,5.1,,,20,44,75,225,3.8,5.1,,,26,22,14,16,107,135,,,1,0,4.1,6.1,7.6,8.4,53.8,72.7,,,,,,,,,,,,,,,,,,,,,,,1,28,4,3,37,15,5,0,4,0,3,4,17,27,,,4,1,140,33,35,33,5,0,0,5,-5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1987 12:00:00 AM,1987,2,,Artificial,,,,DAL,NYG,16,14,30,39.5,-12.5,3,7,3,3,0,7,0,7,0,0,41:42,18:18,21,14,,,,,,,78,62,356,265,4.6,4.3,,,38,20,114,60,3,3,,,38,37,23,17,242,205,,,4,4,6.4,5.5,10.5,12.1,60.5,45.9,,,,,,,,,,,,,,,,,,,,,,,31,7,9,5,70,51,1,1,0,1,2,5,14,34,,,4,4,164,160,41,40,4,5,5,4,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/1987 12:00:00 AM,1987,2,,Artificial,,,,NE,NYJ,24,43,67,46.5,2.0,0,3,7,14,0,6,0,21,16,0,22:52,37:8,17,21,,,,,,,59,74,193,408,3.3,5.5,,,20,42,48,127,2.4,3.0,,,34,27,18,20,145,281,,,1,0,4.3,10.4,8.1,14.0,52.9,74.1,,,,,,,,,,,,,,,,,,,,,,,4,41,7,7,83,63,2,3,1,2,5,5,38,41,,,6,4,240,148,40,37,2,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/1987 12:00:00 AM,1987,3,,Grass,,,,PIT,ATL,28,12,40,-100.0,3.5,0,14,0,14,0,3,0,2,7,0,33:24,26:36,19,13,,,,,,,68,57,356,215,5.2,3.8,,,41,21,142,67,3.5,3.2,,,25,34,14,18,214,148,,,1,3,8.6,4.4,15.3,8.2,56.0,52.9,,,,,,,,,,,,,,,,,,,,,,,3,19,3,7,20,54,3,2,2,1,2,2,13,10,,,4,7,144,217,36,31,3,4,4,3,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/1987 12:00:00 AM,1987,3,,Artificial,,,,IND,BUF,47,6,53,-100.0,3.5,7,21,19,0,0,0,0,0,6,0,31:44,28:16,28,14,,,,,,,77,64,463,163,6.0,2.5,,,41,28,166,81,4.0,2.9,,,30,35,20,12,297,82,,,0,3,9.9,2.3,14.8,6.8,66.7,34.3,,,,,,,,,,,,,,,,,,,,,,,12,7,5,10,30,70,3,7,2,4,6,1,66,9,,,3,7,60,189,20,27,2,7,7,2,5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/1987 12:00:00 AM,1987,3,,Dome,,,,TB,DET,31,27,58,-100.0,2.0,0,21,10,0,0,17,7,0,3,0,31:31,28:29,12,12,,,,,,,67,59,219,262,3.3,4.4,,,39,32,113,101,2.9,3.2,,,23,26,8,10,106,161,,,0,3,4.6,6.2,13.2,16.1,34.8,38.5,,,,,,,,,,,,,,,,,,,,,,,12,30,9,5,55,45,4,5,1,1,5,1,40,12,,,10,6,380,228,38,38,1,4,4,1,3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/1987 12:00:00 AM,1987,3,,Artificial,,,,CLE,NE,20,10,30,-100.0,-4.0,0,0,6,14,0,0,10,0,0,0,37:1,22:59,22,10,,,,,,,85,56,348,141,4.1,2.5,,,54,27,217,31,4.0,1.1,,,30,26,10,10,131,110,,,0,0,4.4,4.2,13.1,11,33.3,38.5,,,,,,,,,,,,,,,,,,,,,,,32,6,8,1,60,15,3,5,3,1,1,3,4,28,,,5,9,165,270,33,30,3,1,1,3,-2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
